id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,operator,phone,opening_hours,dispensing,address
14-00014,Pharmacie Ghoraf,Pharmacie Ghoraf,,14,1415,Mahdia,35.42864,1.764438,exact,osm_node,osm,"{""osm"":""node/13057214049""}",,,,,
14-00015,Pharmacie touarrg,Pharmacie touarrg,,14,1415,Mahdia,35.429772,1.767565,exact,osm_node,osm,"{""osm"":""node/13057214052""}",,,,,
14-00016,Pharmacie el-chifaa,Pharmacie el-chifaa,,14,1419,Djebilet Rosfa,34.863814,0.833338,exact,osm_node,osm,"{""osm"":""node/13231886213""}",,,,,
14-00017,Pharmacie INspiratioN Mellah,Pharmacie INspiratioN Mellah,,14,1401,Tiaret,35.350597,1.337999,exact,osm_node,osm,"{""osm"":""node/3175998661""}",,'+21346 42 90 66,,,Tiaret 14000
14-00018,Pharmacie Nouadria,Pharmacie Nouadria,,14,1416,Sougueur,35.184818,1.496697,exact,osm_node,osm,"{""osm"":""node/3445576706""}",Nouadria,,,,"Rue Lala Fatima N'soumer, SOUGUEUR 14200"
14-00019,,,,14,1401,Tiaret,35.3536,1.333376,exact,osm_node,osm,"{""osm"":""node/4235366302""}",,,,,
14-00020,,,,14,1401,Tiaret,35.354918,1.336891,exact,osm_node,osm,"{""osm"":""node/4235395591""}",,,,,
14-00021,,,,14,1401,Tiaret,35.36214,1.338103,exact,osm_node,osm,"{""osm"":""node/4235410792""}",,,,,
14-00022,,,,14,1401,Tiaret,35.357941,1.338292,exact,osm_node,osm,"{""osm"":""node/4235412391""}",,,,,
14-00023,Pharmacie 4957,Pharmacie 4957,,14,1401,Tiaret,35.351302,1.332649,exact,osm_node,osm,"{""osm"":""node/4434575290""}",,,,true,
14-00024,عراب,Pharmacie Arab,عراب,14,1401,Tiaret,35.38504,1.372612,exact,osm_node,osm,"{""osm"":""node/4443708189""}",,046247791,Mo-Su 08:00-21:30,,"41 ancien Karman, 14000"
14-00025,السلام,Essalam,السلام,14,1401,Tiaret,35.348151,1.328886,exact,osm_node,osm,"{""osm"":""node/4546047989""}",,,,,
14-00026,,,,14,1412,Mellakou,35.255954,1.237774,exact,osm_node,osm,"{""osm"":""node/4571643891""}",,,,,
14-00027,,,,14,1412,Mellakou,35.253796,1.235531,exact,osm_node,osm,"{""osm"":""node/4571644390""}",,,,,
14-00028,,,,14,1427,Frenda,35.065575,1.06226,exact,osm_node,osm,"{""osm"":""node/4612319790""}",,,,,
14-00029,سحنون,Pharmacie Bensahnoune,سحنون,14,1416,Sougueur,35.184606,1.487822,exact,osm_node,osm,"{""osm"":""node/4759798530""}",,,,,
14-00030,مرزوقي,Pharmacie merzougui,مرزوقي,14,1434,Mechraa Safa,35.384289,1.059261,exact,osm_node,osm,"{""osm"":""node/4759798531""}",,'+213 561 50 38 68,24/7,,"66 حي 128 مسكن, مشرع الصفاء 14145"
14-00031,HADJ SAID,HADJ SAID,,14,1416,Sougueur,35.181953,1.490138,exact,osm_node,osm,"{""osm"":""node/4842288624""}",,046285179,Mo-Su 08:00-22:00,,Route de Tousnina
14-00032,pharmacie hadj said,pharmacie hadj said,,14,1416,Sougueur,35.181933,1.490107,exact,osm_node,osm,"{""osm"":""node/4842421621""}",,046285179,Mo-Su 08:00-22:00,,Route de Tousnina
14-00033,إيمان,pharmacie imene,إيمان,14,1401,Tiaret,35.3577,1.316132,exact,osm_node,osm,"{""osm"":""node/4911757322""}",,,,,تيارت
14-00034,,,,14,1427,Frenda,35.066796,1.043982,exact,osm_node,osm,"{""osm"":""node/4969901922""}",,,,,
14-00035,,,,14,1401,Tiaret,35.384646,1.31799,exact,osm_node,osm,"{""osm"":""node/4994827521""}",,,,,
14-00036,,,,14,1401,Tiaret,35.383736,1.316077,exact,osm_node,osm,"{""osm"":""node/4994827721""}",,,,,
14-00037,,,,14,1401,Tiaret,35.357164,1.320809,exact,osm_node,osm,"{""osm"":""node/5245883947""}",,,,,تيارت
14-00038,,,,14,1401,Tiaret,35.373878,1.316741,exact,osm_node,osm,"{""osm"":""node/5485101421""}",,,,,تيارت
14-00039,مكروسي,Pharmacie Boudali,مكروسي,14,1401,Tiaret,35.379216,1.3132,exact,osm_node,osm,"{""osm"":""node/5485101425""}",,,,true,
14-00040,,,,14,1403,Ain Bouchekif,35.356078,1.509758,exact,osm_node,osm,"{""osm"":""node/5676800422""}",,,,,
14-00041,Mimo Hamidi,Mimo Hamidi,,14,1401,Tiaret,35.35693,1.32185,exact,osm_node,osm,"{""osm"":""node/6331620088""}",,,,,
14-00042,Ph lagraa,Ph lagraa,,14,1401,Tiaret,35.346324,1.3491,exact,osm_node,osm,"{""osm"":""node/6331620089""}",,,,,
14-00043,Ph mekki,Ph mekki,,14,1401,Tiaret,35.354441,1.323915,exact,osm_node,osm,"{""osm"":""node/6331625685""}",,,,,
14-00044,Ph maahouz,Ph maahouz,,14,1401,Tiaret,35.352284,1.324754,exact,osm_node,osm,"{""osm"":""node/6331625686""}",,,,,
14-00045,Ph taha,Ph taha,,14,1401,Tiaret,35.354064,1.33385,exact,osm_node,osm,"{""osm"":""node/6331625687""}",,,,,
14-00046,Ph besahraoui hayat,Ph besahraoui hayat,,14,1401,Tiaret,35.361547,1.326505,exact,osm_node,osm,"{""osm"":""node/6331625688""}",,,,,
14-00047,Ph hadj Tayeb maha,Ph hadj Tayeb maha,,14,1401,Tiaret,35.360647,1.32377,exact,osm_node,osm,"{""osm"":""node/6331625689""}",,,,,
14-00048,Chérif asma,Chérif asma,,14,1401,Tiaret,35.353805,1.318725,exact,osm_node,osm,"{""osm"":""node/6331625785""}",,,,,
14-00049,Ph,Ph,,14,1401,Tiaret,35.352331,1.32487,exact,osm_node,osm,"{""osm"":""node/6331625786""}",,,,,
14-00050,Ph benasla,Ph benasla,,14,1401,Tiaret,35.353027,1.329002,exact,osm_node,osm,"{""osm"":""node/6331625787""}",,,,,
14-00051,Ph anaser صيدلية النصر,Ph anaser,النصر,14,1401,Tiaret,35.355226,1.336448,exact,osm_node,osm,"{""osm"":""node/6331625788""}",,,,,
14-00052,Ph bouhaws,Ph bouhaws,,14,1401,Tiaret,35.35194,1.341028,exact,osm_node,osm,"{""osm"":""node/6331626485""}",,,,,
14-00053,Ph bouchaib amina,Ph bouchaib amina,,14,1401,Tiaret,35.358829,1.331215,exact,osm_node,osm,"{""osm"":""node/6331626486""}",,,,,
14-00054,Ph gouassem sahraoui,Ph gouassem sahraoui,,14,1401,Tiaret,35.342836,1.316274,exact,osm_node,osm,"{""osm"":""node/6331646597""}",,,,,
14-00055,Ph bouziane khalida,Ph bouziane khalida,,14,1401,Tiaret,35.359145,1.328617,exact,osm_node,osm,"{""osm"":""node/6331648185""}",,,,,
14-00056,Ph benabed,Ph benabed,,14,1401,Tiaret,35.354527,1.329365,exact,osm_node,osm,"{""osm"":""node/6331653489""}",,,,,
14-00057,Ph bensaadi,Ph bensaadi,,14,1401,Tiaret,35.383676,1.315668,exact,osm_node,osm,"{""osm"":""node/6331683385""}",,,,,
14-00058,بلمواز,,بلمواز,14,1401,Tiaret,35.35387,1.312175,exact,osm_node,osm,"{""osm"":""node/6331785186""}",,,,,
14-00059,Ph khalfi Nadia,Ph khalfi Nadia,,14,1401,Tiaret,35.381783,1.315238,exact,osm_node,osm,"{""osm"":""node/6331785187""}",,,,,
14-00060,Ph hatem,Ph hatem,,14,1401,Tiaret,35.375986,1.312427,exact,osm_node,osm,"{""osm"":""node/6331787086""}",,,,,
14-00061,Ph srisar,Ph srisar,,14,1401,Tiaret,35.376747,1.310178,exact,osm_node,osm,"{""osm"":""node/6332943685""}",,,,,
14-00062,Zenak Ali reda,Zenak Ali reda,,14,1401,Tiaret,35.368341,1.323381,exact,osm_node,osm,"{""osm"":""node/6336054085""}",,,,,
14-00063,Houari khaled,Houari khaled,,14,1401,Tiaret,35.34686,1.316843,exact,osm_node,osm,"{""osm"":""node/6337233986""}",,,,,
14-00064,Oueld mohamed,Oueld mohamed,,14,1401,Tiaret,35.354294,1.32536,exact,osm_node,osm,"{""osm"":""node/6337440585""}",,,,,
14-00065,Benor khaled,Benor khaled,,14,1401,Tiaret,35.375029,1.332,exact,osm_node,osm,"{""osm"":""node/6337510785""}",,,,,
14-00066,Yagoub,Yagoub,,14,1401,Tiaret,35.375516,1.338416,exact,osm_node,osm,"{""osm"":""node/6337575587""}",,,,,
14-00067,Mojbar djamal,Mojbar djamal,,14,1401,Tiaret,35.351313,1.33244,exact,osm_node,osm,"{""osm"":""node/6345282285""}",,,,,
14-00068,Merati,Merati,,14,1401,Tiaret,35.349282,1.335261,exact,osm_node,osm,"{""osm"":""node/6345297985""}",,,,,
14-00069,Ouared,Ouared,,14,1401,Tiaret,35.366392,1.339979,exact,osm_node,osm,"{""osm"":""node/6345312587""}",,,,,
14-00070,Merati,Merati,,14,1401,Tiaret,35.360553,1.336613,exact,osm_node,osm,"{""osm"":""node/6345320385""}",,,,,
14-00071,Bousairi,Bousairi,,14,1401,Tiaret,35.384752,1.317959,exact,osm_node,osm,"{""osm"":""node/6345369785""}",,,,,
14-00072,A voir,A voir,,14,1401,Tiaret,35.376823,1.321307,exact,osm_node,osm,"{""osm"":""node/6345369786""}",,,,,
14-00073,A voir seul,A voir seul,,14,1401,Tiaret,35.374258,1.324193,exact,osm_node,osm,"{""osm"":""node/6345379285""}",,,,,
14-00074,Douma,Douma,,14,1401,Tiaret,35.355255,1.308106,exact,osm_node,osm,"{""osm"":""node/6352117187""}",,,,,
14-00075,Aissaoui,Aissaoui,,14,1401,Tiaret,35.350382,1.309467,exact,osm_node,osm,"{""osm"":""node/6352138085""}",,,,,
14-00076,Hadou,Hadou,,14,1401,Tiaret,35.348518,1.314957,exact,osm_node,osm,"{""osm"":""node/6352138087""}",,,,,
14-00077,Benheni,Benheni,,14,1401,Tiaret,35.34735,1.327576,exact,osm_node,osm,"{""osm"":""node/6352152185""}",,,,,
14-00078,Betefal,Betefal,,14,1401,Tiaret,35.348142,1.333573,exact,osm_node,osm,"{""osm"":""node/6352164485""}",,,,,
14-00079,Bettefal,Bettefal,,14,1401,Tiaret,35.349052,1.339103,exact,osm_node,osm,"{""osm"":""node/6352164486""}",,,,,
14-00080,Maaradji,Maaradji,,14,1401,Tiaret,35.354211,1.321742,exact,osm_node,osm,"{""osm"":""node/6352167386""}",,,,,
14-00081,سرسو للجملة,Serssou med gros,سرسو للجملة,14,1401,Tiaret,35.364263,1.313889,exact,osm_node,osm,"{""osm"":""node/6352175186""}",سرسو,,,,"5 شارع رحو محمد, تيارت 14000"
14-00082,Forari,Forari,,14,1401,Tiaret,35.38058,1.310443,exact,osm_node,osm,"{""osm"":""node/6352209888""}",,,,,
14-00083,Pharmavite gros,Pharmavite gros,,14,1401,Tiaret,35.369071,1.332598,exact,osm_node,osm,"{""osm"":""node/6352243586""}",,,,,
14-00084,Khetab,Khetab,,14,1401,Tiaret,35.378822,1.345366,exact,osm_node,osm,"{""osm"":""node/6352251685""}",,,,,
14-00085,Khettab,Khettab,,14,1401,Tiaret,35.376859,1.347229,exact,osm_node,osm,"{""osm"":""node/6352253585""}",,,,,
14-00086,Benhenni djahida,Benhenni djahida,,14,1401,Tiaret,35.363084,1.334266,exact,osm_node,osm,"{""osm"":""node/6352259588""}",,,,,
14-00087,حمام,Pharmacie Hamam Omar,حمام,14,1401,Tiaret,35.370424,1.320496,exact,osm_node,osm,"{""osm"":""node/6352401685""}",حمام,,,,تيارت
14-00088,A decouvrir,A decouvrir,,14,1401,Tiaret,35.377794,1.307949,exact,osm_node,osm,"{""osm"":""node/6390364185""}",,,,,
14-00089,Batiments,Batiments,,14,1401,Tiaret,35.382373,1.335575,exact,osm_node,osm,"{""osm"":""node/6390370586""}",,,,,
14-00090,Bensedik sougueur,Bensedik sougueur,,14,1416,Sougueur,35.182954,1.496312,exact,osm_node,osm,"{""osm"":""node/6393520885""}",,,,,
14-00091,Boudinar or,Boudinar or,,14,1401,Tiaret,35.344946,1.319603,exact,osm_node,osm,"{""osm"":""node/6454501685""}",,,,,
14-00092,صبيحي العالية,,صبيحي العالية,14,1401,Tiaret,35.378072,1.344772,exact,osm_node,osm,"{""osm"":""node/6551510320""}",,,,,
14-00093,Nabile,Nabile,,14,1412,Mellakou,35.250181,1.233127,exact,osm_node,osm,"{""osm"":""node/6718596986""}",,,,,
14-00094,,,,14,1412,Mellakou,35.252628,1.232407,exact,osm_node,osm,"{""osm"":""node/6721056089""}",,,,,
14-00095,Ph salem,Ph salem,,14,1416,Sougueur,35.19267,1.495317,exact,osm_node,osm,"{""osm"":""node/6855523886""}",,,,,
14-00096,Ph bourbai kheira,Ph bourbai kheira,,14,1401,Tiaret,35.363802,1.341467,exact,osm_node,osm,"{""osm"":""node/6864151885""}",,,,,
14-00097,الدكتور تراري,Pharmacie Trari,الدكتور تراري,14,1434,Mechraa Safa,35.382207,1.056118,exact,osm_node,osm,"{""osm"":""node/6961050592""}",تراري,'+213 658 31 56 34,,true,مشرع الصفاء
14-00098,Pharmacie Hikma,Pharmacie Hikma,,14,1405,Ain Dzarit,35.353131,1.66578,exact,osm_node,osm,"{""osm"":""node/7696177458""}",,,Mo-Su 08:00-23:00,,1st Novembre 1954
14-00099,El Fath - Thabet,El Fath - Thabet,,14,1405,Ain Dzarit,35.352449,1.668377,exact,osm_node,osm,"{""osm"":""node/7696177475""}",,,"Mo-Th, Sa, Su 08:00-20:00",,Ahmed Zaban
14-00100,بو بكر امين,boubker Amin,بو بكر امين,14,1416,Sougueur,35.187448,1.490871,exact,osm_node,osm,"{""osm"":""node/7867681285""}",,,,,
14-00101,Pharmavit,Grossiste,,14,1401,Tiaret,35.372401,1.344026,exact,osm_node,osm,"{""osm"":""node/8158576818""}",,,,,
14-00102,,,,14,1408,Medrissa,34.891091,1.244825,exact,osm_node,osm,"{""osm"":""node/9106329615""}",,,,,
15-00001,pharmacie ait bachir 026 26 91 96,pharmacie ait bachir 026 26 91 96,,15,1502,Ain-El-Hammam,36.570342,4.31437,exact,osm_node,osm,"{""osm"":""node/10078533359""}",,,,true,
15-00002,Pharmacie morsli,Pharmacie morsli,,15,1501,Tizi-Ouzou,36.700265,4.050482,exact,osm_node,osm,"{""osm"":""node/13672130901""}",,,Mo-Su 08:00-20:00,,
15-00003,,,,15,1504,Freha,36.757624,4.316501,exact,osm_node,osm,"{""osm"":""node/2010591951""}",,,,,
15-00004,,,,15,1501,Tizi-Ouzou,36.71322,4.048442,exact,osm_node,osm,"{""osm"":""node/2065672583""}",,,,,
15-00005,Tansafart SLIMANA,pharmacie SLIMANA,سليمانة,15,1501,Tizi-Ouzou,36.702487,4.040504,exact,osm_node,osm,"{""osm"":""node/2065675520""}",,,,true,
15-00006,,,,15,1501,Tizi-Ouzou,36.697684,4.050066,exact,osm_node,osm,"{""osm"":""node/2065678785""}",,,,,تيزي وزو
15-00007,,,,15,1501,Tizi-Ouzou,36.702754,4.037381,exact,osm_node,osm,"{""osm"":""node/2065678826""}",,,,,تيزي وزو
15-00008,,,,15,1547,Draa-Ben-Khedda,36.734854,3.958709,exact,osm_node,osm,"{""osm"":""node/2212779178""}",,,,,
15-00009,Pharmacie Hamel,Pharmacie Hamel,هامل,15,1566,Assi-Youcef,36.505909,4.016165,exact,osm_node,osm,"{""osm"":""node/2329103720""}",,,,,
15-00010,,,,15,1549,Idjeur,36.665944,4.511267,exact,osm_node,osm,"{""osm"":""node/2340591192""}",,,,,
15-00011,,,,15,1501,Tizi-Ouzou,36.710973,4.035922,exact,osm_node,osm,"{""osm"":""node/2363245150""}",,,,,تيزي وزو
15-00012,Pharmacie Loudha,Pharmacie Loudha,,15,1534,Bouzeguene,36.633205,4.462669,exact,osm_node,osm,"{""osm"":""node/2381140557""}",,,,,
15-00013,,,,15,1534,Bouzeguene,36.618678,4.476976,exact,osm_node,osm,"{""osm"":""node/2381158558""}",,,,,
15-00014,,,,15,1534,Bouzeguene,36.616737,4.477426,exact,osm_node,osm,"{""osm"":""node/2381162006""}",,,,,
15-00015,,,,15,1531,Abi-Youcef,36.538757,4.343252,exact,osm_node,osm,"{""osm"":""node/2458476010""}",,026 24 12 88,Mo-Su 08:00-22:00,,Abi Youcef
15-00016,,,,15,1534,Bouzeguene,36.617083,4.479152,exact,osm_node,osm,"{""osm"":""node/2736732934""}",,,,,
15-00017,,,,15,1539,Ait-Aissa-Mimoun,36.73222,4.131664,exact,osm_node,osm,"{""osm"":""node/2864950940""}",,,08:00-16:00,,"CW37, Ait Aissa Mimoun"
15-00018,Pharmacie Ait Ouarab,Pharmacie Ait Ouarab,آيت واعراب,15,1563,Imsouhal,36.579228,4.445077,exact,osm_node,osm,"{""osm"":""node/3058133697""}",,,,true,
15-00019,,,,15,1563,Imsouhal,36.583997,4.434972,exact,osm_node,osm,"{""osm"":""node/3058159373""}",,,,,
15-00020,,,,15,1501,Tizi-Ouzou,36.713681,4.049889,exact,osm_node,osm,"{""osm"":""node/3413662087""}",,,,,
15-00021,Dr Beddek Gynecologue,Dr Beddek Gynecologue,,15,1501,Tizi-Ouzou,36.706516,4.0396,exact,osm_node,osm,"{""osm"":""node/3413663493""}",,0549422779,Sa-Th 08:30-05:30,,"106 Rue des Frères Bouzidi, 15000"
15-00022,PHARMACIE SLIMANI,PHARMACIE SLIMANI,,15,1531,Abi-Youcef,36.535765,4.366955,exact,osm_node,osm,"{""osm"":""node/3417272572""}",,,,,
15-00023,,,,15,1531,Abi-Youcef,36.538315,4.364552,exact,osm_node,osm,"{""osm"":""node/3417273158""}",,,,,
15-00024,Pharmacie Sidi Ali Ouyahia,Pharmacie Sidi Ali Ouyahia,,15,1502,Ain-El-Hammam,36.560909,4.324457,exact,osm_node,osm,"{""osm"":""node/3424078468""}",,,,,
15-00025,Pharmacie Aidrous,Pharmacie Aidrous,,15,1547,Draa-Ben-Khedda,36.734171,3.965622,exact,osm_node,osm,"{""osm"":""node/3510831139""}",,,,,
15-00026,,,,15,1531,Abi-Youcef,36.545732,4.336434,exact,osm_node,osm,"{""osm"":""node/3524525889""}",,,,,
15-00027,Pharmacie Mazari,Pharmacie Mazari,مزاري,15,1516,Beni Zmenzer,36.63645,4.040103,exact,osm_node,osm,"{""osm"":""node/3644086670""}",,,,true,
15-00028,Pharmacie Zeroual,Zeroual,,15,1516,Beni Zmenzer,36.640105,4.04214,exact,osm_node,osm,"{""osm"":""node/3644114221""}",,,,,
15-00029,Pharmacie Hammoutene,Pharmacie Hammoutene,حموطين,15,1501,Tizi-Ouzou,36.702303,4.047868,exact,osm_node,osm,"{""osm"":""node/3673420545""}",,,,,
15-00030,Pharmacie CHAIBI A.,Pharmacie CHAIBI A.,,15,1562,Mizrana,36.845566,4.096221,exact,osm_node,osm,"{""osm"":""node/3751952379""}",,026151400,Mo-Su 08:00-20:00,,"Ait said, Mizrana 15062"
15-00031,,,,15,1501,Tizi-Ouzou,36.71513,4.045902,exact,osm_node,osm,"{""osm"":""node/3764408540""}",,,,,تيزي وزو
15-00032,,,,15,1510,Draa-El-Mizan,36.535736,3.829239,exact,osm_node,osm,"{""osm"":""node/3836544716""}",,,,,
15-00033,Pharmacie Chabane,Pharmacie Chabane,,15,1553,Aghribs,36.8001,4.322425,exact,osm_node,osm,"{""osm"":""node/3893203564""}",,,,,
15-00034,Pharmacie Da belaid,Pharmacie Da belaid,,15,1553,Aghribs,36.808002,4.319018,exact,osm_node,osm,"{""osm"":""node/3899958307""}",,,,,
15-00035,Pharmacie Aissat,Pharmacie Aissat,,15,1504,Freha,36.759599,4.316098,exact,osm_node,osm,"{""osm"":""node/3901291871""}",,,,,
15-00036,,,,15,1504,Freha,36.758382,4.318751,exact,osm_node,osm,"{""osm"":""node/3916130479""}",,,,,Freha
15-00037,Pharmacie Babot Anussii,Pharmacie Babot Anussii,,15,1538,Tigzirt,36.893306,4.122553,exact,osm_node,osm,"{""osm"":""node/4019897708""}",,,,,
15-00038,Bachedi,Bachedi,,15,1538,Tigzirt,36.892471,4.126766,exact,osm_node,osm,"{""osm"":""node/4019897709""}",,,,,
15-00039,Pharmacie SMAHI K.,Smahi K.,ك.,15,1538,Tigzirt,36.891266,4.118588,exact,osm_node,osm,"{""osm"":""node/4020110610""}",,,,,
15-00040,Pharmacie Moukhtari,Pharmacie Moukhtari,مختاري,15,1555,Boudjima,36.814858,4.161752,exact,osm_node,osm,"{""osm"":""node/4105863490""}",,,Mo-Su 08:00-20:00,,
15-00041,Slahdji,Slahdji,,15,1521,Larbaa Nath Irathen,36.636007,4.205125,exact,osm_node,osm,"{""osm"":""node/4151424974""}",,,,,
15-00042,Pharmacie principale,Pharmacie principale,,15,1521,Larbaa Nath Irathen,36.637251,4.200935,exact,osm_node,osm,"{""osm"":""node/4151426050""}",,,,,
15-00043,,,,15,1554,Iflissen,36.863213,4.220273,exact,osm_node,osm,"{""osm"":""node/4235469689""}",,,,,
15-00044,,,,15,1534,Bouzeguene,36.614865,4.479824,exact,osm_node,osm,"{""osm"":""node/4238231330""}",,,,,
15-00045,Tasnafart,Tasnafart,أمين العربيوين,15,1518,Azazga,36.733628,4.372904,exact,osm_node,osm,"{""osm"":""node/4238231852""}",,,,,
15-00046,عيش,,عيش,15,1518,Azazga,36.739201,4.374538,exact,osm_node,osm,"{""osm"":""node/4238231853""}",,,,,
15-00047,Charef Khodja Moussouni,Charef Khodja Moussouni,,15,1553,Aghribs,36.796391,4.36543,exact,osm_node,osm,"{""osm"":""node/4249087557""}",,,,,
15-00048,Pharmacie Ben Tayeb,Pharmacie Ben Tayeb,,15,1550,Mekla,36.683091,4.283797,exact,osm_node,osm,"{""osm"":""node/4260975542""}",,,,,
15-00049,Baloua,Baloua,,15,1501,Tizi-Ouzou,36.726533,4.065757,exact,osm_node,osm,"{""osm"":""node/4345449992""}",Ministère de la Santé,,24/7,,
15-00050,,,,15,1501,Tizi-Ouzou,36.726919,4.066301,exact,osm_node,osm,"{""osm"":""node/4345502091""}",,,,,
15-00051,Tansafart Busameṭ,Tansafart Busameṭ,,15,1548,Ouacif,36.521425,4.205226,exact,osm_node,osm,"{""osm"":""node/4348076489""}",,,,,
15-00052,Tansafart n Nuṛa At Weɛmeṛ,Pharmacie Ouameur Nora,,15,1548,Ouacif,36.519681,4.204724,exact,osm_node,osm,"{""osm"":""node/4348076589""}",,,,,
15-00053,Pharmacie kecin,Pharmacie kecin,,15,1548,Ouacif,36.52662,4.20662,exact,osm_node,osm,"{""osm"":""node/4348077089""}",,,,,
15-00054,pharmacie cherifi,pharmacie cherifi,,15,1511,Tizi-Gheniff,36.588301,3.77689,exact,osm_node,osm,"{""osm"":""node/4348266590""}",,,,,"tizi gheniff, 15020"
15-00055,,,,15,1548,Ouacif,36.534489,4.186957,exact,osm_node,osm,"{""osm"":""node/4367825201""}",,,,,
15-00056,,,,15,1543,Tirmitine,36.678798,3.986222,exact,osm_node,osm,"{""osm"":""node/4425035293""}",,,,,
15-00057,Farmacity,Farmacity,,15,1563,Imsouhal,36.569135,4.388015,exact,osm_node,osm,"{""osm"":""node/4443635423""}",,,,,
15-00058,,,,15,1547,Draa-Ben-Khedda,36.733428,3.963471,exact,osm_node,osm,"{""osm"":""node/4520752037""}",lamrous nacéra,,,,"Rue Ahmed Akouche, Draa Ben Khedda 15100"
15-00059,,,,15,1521,Larbaa Nath Irathen,36.634395,4.206675,exact,osm_node,osm,"{""osm"":""node/4580218090""}",,,,,
15-00060,,,,15,1521,Larbaa Nath Irathen,36.643548,4.199462,exact,osm_node,osm,"{""osm"":""node/4580251097""}",,,,,
15-00061,,,,15,1521,Larbaa Nath Irathen,36.639496,4.200079,exact,osm_node,osm,"{""osm"":""node/4580268192""}",,,,,
15-00062,,,,15,1521,Larbaa Nath Irathen,36.64186,4.199967,exact,osm_node,osm,"{""osm"":""node/4580268193""}",,,,,
15-00063,Pharmacie Merahi,Pharmacie Merahi,,15,1501,Tizi-Ouzou,36.701452,4.046834,exact,osm_node,osm,"{""osm"":""node/4876206021""}",,,,,
15-00064,Material Sport,Material Sport,,15,1501,Tizi-Ouzou,36.701561,4.047234,exact,osm_node,osm,"{""osm"":""node/4876206121""}",,,,,
15-00065,Pharmacie Chaou,Pharmacie Chaou,,15,1547,Draa-Ben-Khedda,36.728582,3.964827,exact,osm_node,osm,"{""osm"":""node/4945528021""}",,,,,
15-00066,Pharmacie Benai,Pharmacie Benai,,15,1501,Tizi-Ouzou,36.719478,4.053683,exact,osm_node,osm,"{""osm"":""node/5002971525""}",,,,,
15-00067,,,,15,1538,Tigzirt,36.881789,4.12994,exact,osm_node,osm,"{""osm"":""node/5241197621""}",,,,,
15-00068,,,,15,1554,Iflissen,36.863644,4.220422,exact,osm_node,osm,"{""osm"":""node/5641482821""}",,,,,
15-00069,,,,15,1547,Draa-Ben-Khedda,36.758513,3.981732,exact,osm_node,osm,"{""osm"":""node/5857563946""}",,,,true,
15-00070,,,,15,1502,Ain-El-Hammam,36.577908,4.327041,exact,osm_node,osm,"{""osm"":""node/5964990287""}",,,,,
15-00071,,,,15,1502,Ain-El-Hammam,36.575808,4.326196,exact,osm_node,osm,"{""osm"":""node/5964990485""}",,,,,
15-00072,Tasenfart Hamiti,Tasenfart Hamiti,حميتى,15,1516,Beni Zmenzer,36.684574,4.039162,exact,osm_node,osm,"{""osm"":""node/5970846231""}",,,,true,تيزي وزو 15005
15-00073,Mitiche,Mitiche,,15,1540,Boghni,36.538482,3.954809,exact,osm_node,osm,"{""osm"":""node/6130844791""}",,,,,
15-00074,Pharmacie rahmani,Pharmacie rahmani,,15,1540,Boghni,36.541159,3.955915,exact,osm_node,osm,"{""osm"":""node/6130844900""}",,,,,
15-00075,,,,15,1534,Bouzeguene,36.600252,4.462172,exact,osm_node,osm,"{""osm"":""node/6467977995""}",,,,,
