id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,cycle,cycle_label_fr,cycle_label_ar,kind,kind_label_fr,kind_label_ar,isced_levels,sector,address
35-00083,,,,35,3501,Boumerdes,36.761607,3.483947,approximate,osm_centroid,osm,"{""osm"":""way/1302730114""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00084,,,,35,3531,Khemis El Khechna,36.632265,3.34342,approximate,osm_centroid,osm,"{""osm"":""way/1303082787""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00085,,,,35,3531,Khemis El Khechna,36.63383,3.344323,approximate,osm_centroid,osm,"{""osm"":""way/1303082788""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00086,,,,35,3531,Khemis El Khechna,36.634516,3.345038,approximate,osm_centroid,osm,"{""osm"":""way/1303082789""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00087,,,,35,3528,Ouled Hedadj,36.708303,3.327247,approximate,osm_centroid,osm,"{""osm"":""way/1366236873""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00088,Ecole primaire Mohammed Tibi,Ecole primaire Mohammed Tibi,المدرسة الابتدائية الشهيد طيبي محمد,35,3509,Isser,36.727295,3.665082,approximate,osm_centroid,osm,"{""osm"":""way/1376564104""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00089,Ecole primaire,Ecole primaire,,35,3509,Isser,36.71781,3.667416,approximate,osm_centroid,osm,"{""osm"":""way/1376564105""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00090,Ecole primaire,Ecole primaire,,35,3525,Beni Amrane,36.690741,3.588263,approximate,osm_centroid,osm,"{""osm"":""way/1376864292""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00091,CEM,CEM,,35,3525,Beni Amrane,36.692082,3.593427,approximate,osm_centroid,osm,"{""osm"":""way/1376864293""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00092,CEM Meziane Akli,CEM Meziane Akli,,35,3525,Beni Amrane,36.663876,3.586516,approximate,osm_centroid,osm,"{""osm"":""way/1376874731""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00093,Ecole Primaire Ali Chaalal,Ecole Primaire Ali Chaalal,,35,3524,Ammal,36.633473,3.591427,approximate,osm_centroid,osm,"{""osm"":""way/1376874733""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00094,CEM Mohamed Boujenah,CEM Mohamed Boujenah,,35,3524,Ammal,36.632362,3.589838,approximate,osm_centroid,osm,"{""osm"":""way/1376874735""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00095,CEM Rod Omar,CEM Rod Omar,,35,3514,Thenia,36.726394,3.556941,approximate,osm_centroid,osm,"{""osm"":""way/1376874741""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00096,CEM Mohamed Bouchatal,CEM Mohamed Bouchatal,,35,3514,Thenia,36.727831,3.549804,approximate,osm_centroid,osm,"{""osm"":""way/1376874742""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00097,Primaire Mohamed Boushaki,Primaire Mohamed Boushaki,,35,3514,Thenia,36.728085,3.545383,approximate,osm_centroid,osm,"{""osm"":""way/1376874743""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00098,Lycée des Frères Touzout,Lycée des Frères Touzout,,35,3526,Souk El Had,36.720948,3.57058,approximate,osm_centroid,osm,"{""osm"":""way/1376874747""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00099,CEM Mouloud Bouzad,CEM Mouloud Bouzad,,35,3511,Si Mustapha,36.726548,3.621455,approximate,osm_centroid,osm,"{""osm"":""way/1376874748""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00100,Lycée Ahmed ben Ayad,Lycée Ahmed ben Ayad,,35,3511,Si Mustapha,36.724305,3.627265,approximate,osm_centroid,osm,"{""osm"":""way/1376874750""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00101,Ecole primaire Tikinache Mohamed,Ecole primaire Tikinache Mohamed,مدرسة ابتيداءية محمد تكيناش,35,3509,Isser,36.719135,3.670707,approximate,osm_centroid,osm,"{""osm"":""way/1379122586""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00102,Ecole primaire Touzaline,Ecole primaire Touzaline,,35,3513,Chabet El Ameur,36.653737,3.642291,approximate,osm_centroid,osm,"{""osm"":""way/1379129661""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00103,Ecole primaire Chelouth,Ecole primaire Chelouth,,35,3515,Timezrit,36.667015,3.756207,approximate,osm_centroid,osm,"{""osm"":""way/1379133260""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00104,Ecole primaire des Frères Agrouche,Ecole primaire des Frères Agrouche,,35,3515,Timezrit,36.642563,3.769353,approximate,osm_centroid,osm,"{""osm"":""way/1379133262""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00105,Ecole primaire Bouider,Ecole primaire Bouider,,35,3515,Timezrit,36.6707,3.75454,approximate,osm_centroid,osm,"{""osm"":""way/1379134197""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00106,CEM Ali Bouhri,CEM Ali Bouhri,,35,3529,Leghata,36.750426,3.68287,approximate,osm_centroid,osm,"{""osm"":""way/1379136948""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00107,Lycée Mokhtar Bounos et sa femme,Lycée Mokhtar Bounos et sa femme,ثانوية بونص مختار و زوجته,35,3529,Leghata,36.74899,3.679478,approximate,osm_centroid,osm,"{""osm"":""way/1379136949""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00108,Ecole Abbas Ali Torfa,Ecole Abbas Ali Torfa,مدرسة عباس علي الطرفة,35,3509,Isser,36.707982,3.683663,approximate,osm_centroid,osm,"{""osm"":""way/1382672940""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00109,Ecole primaire VSA,Ecole primaire VSA,,35,3513,Chabet El Ameur,36.628632,3.714717,approximate,osm_centroid,osm,"{""osm"":""way/1382672972""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00110,Ecole Imouhouchene,Ecole Imouhouchene,,35,3513,Chabet El Ameur,36.623585,3.655482,approximate,osm_centroid,osm,"{""osm"":""way/1382672993""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00111,CEM Bou Aidel,CEM Bou Aidel,,35,3524,Ammal,36.626558,3.617219,approximate,osm_centroid,osm,"{""osm"":""way/1382673000""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00112,,,,35,3524,Ammal,36.628683,3.616457,approximate,osm_centroid,osm,"{""osm"":""way/1382673003""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00113,CEM Mohamed Seghir,CEM Mohamed Seghir,متوسطة محمد الصغير,35,3503,Afir,36.803336,3.66759,approximate,osm_centroid,osm,"{""osm"":""way/1382673012""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00114,Ecole primaire Qaidi Said,Ecole primaire Qaidi Said,ابتدائية قايدي سعيد,35,3515,Timezrit,36.712508,3.792567,approximate,osm_centroid,osm,"{""osm"":""way/1382875812""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00115,Ecole Colonel Amirouche,Ecole Colonel Amirouche,,35,3507,Naciria,36.717448,3.816806,approximate,osm_centroid,osm,"{""osm"":""way/1382875821""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00116,,,,35,3503,Afir,36.798433,3.681749,approximate,osm_centroid,osm,"{""osm"":""way/1382946792""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00117,Lycée Frères Younes,Lycée Frères Younes,,35,3515,Timezrit,36.67857,3.806456,approximate,osm_centroid,osm,"{""osm"":""way/1383065132""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00118,Ecole primaire Mohamed ben Chiha,Ecole primaire Mohamed ben Chiha,,35,3504,Bordj Menaiel,36.746034,3.749694,approximate,osm_centroid,osm,"{""osm"":""way/1383074669""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00119,Ecole primaire Moussa Oudni,Ecole primaire Moussa Oudni,,35,3504,Bordj Menaiel,36.746292,3.745201,approximate,osm_centroid,osm,"{""osm"":""way/1383074670""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00120,Ecole primaire Samani Rabah,Ecole primaire Samani Rabah,مدرسة شهيد صماني رابح,35,3510,Zemmouri,36.80041,3.645739,approximate,osm_centroid,osm,"{""osm"":""way/1383265844""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00121,Ecole Ratni Ali,Ecole Ratni Ali,,35,3504,Bordj Menaiel,36.758797,3.755523,approximate,osm_centroid,osm,"{""osm"":""way/1383265849""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00122,,,,35,3521,Ouled Aissa,36.791796,3.775713,approximate,osm_centroid,osm,"{""osm"":""way/1383265851""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00123,Ecole Bounos Ahmed,Ecole Bounos Ahmed,,35,3503,Afir,36.77902,3.670904,approximate,osm_centroid,osm,"{""osm"":""way/1383265852""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00124,,,,35,3509,Isser,36.705027,3.655799,approximate,osm_centroid,osm,"{""osm"":""way/1383279462""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00125,Ecole primaire Mohamed Adjal,Ecole primaire Mohamed Adjal,,35,3511,Si Mustapha,36.707806,3.623793,approximate,osm_centroid,osm,"{""osm"":""way/1383279469""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00126,CEM,CEM,,35,3525,Beni Amrane,36.680384,3.617574,approximate,osm_centroid,osm,"{""osm"":""way/1383279486""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00127,,,,35,3509,Isser,36.684211,3.636685,approximate,osm_centroid,osm,"{""osm"":""way/1383279494""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00128,Ecole primaire Mohamed Ben Nu'man,Ecole primaire Mohamed Ben Nu'man,مدرسة الإبتدائية الشهيد محمد بن نعمان,35,3510,Zemmouri,36.766997,3.606515,approximate,osm_centroid,osm,"{""osm"":""way/1383285637""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00129,Ecole primaire,Ecole primaire,,35,3510,Zemmouri,36.778751,3.601352,approximate,osm_centroid,osm,"{""osm"":""way/1383285638""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00130,Ecole primaire Omar Touel,Ecole primaire Omar Touel,,35,3510,Zemmouri,36.782882,3.593421,approximate,osm_centroid,osm,"{""osm"":""way/1383285646""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00131,Lycée,Lycée,,35,3510,Zemmouri,36.79063,3.607349,approximate,osm_centroid,osm,"{""osm"":""way/1383285655""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00132,CEM Rabah Zanaz,CEM Rabah Zanaz,,35,3510,Zemmouri,36.789614,3.604315,approximate,osm_centroid,osm,"{""osm"":""way/1383285661""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00133,,,,35,3510,Zemmouri,36.787348,3.602063,approximate,osm_centroid,osm,"{""osm"":""way/1383285663""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00134,CEM Gouri Said,CEM Gouri Said,,35,3510,Zemmouri,36.786071,3.5972,approximate,osm_centroid,osm,"{""osm"":""way/1383285669""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00135,CEM Muslim ibn Hadjadj Kouchairi,CEM Muslim ibn Hadjadj Kouchairi,,35,3510,Zemmouri,36.785835,3.598288,approximate,osm_centroid,osm,"{""osm"":""way/1383285670""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
35-00136,Lycée Frères Talamali,Lycée Frères Talamali,,35,3510,Zemmouri,36.78224,3.604259,approximate,osm_centroid,osm,"{""osm"":""way/1383285676""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00137,Ecole Menouar ben Amar,Ecole Menouar ben Amar,,35,3510,Zemmouri,36.809057,3.640198,approximate,osm_centroid,osm,"{""osm"":""way/1383286315""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00138,Ecole primaire Azzouz Slimane,Ecole primaire Azzouz Slimane,مدرسة ابتيداءية عزوز سليمان,35,3513,Chabet El Ameur,36.658723,3.738292,approximate,osm_centroid,osm,"{""osm"":""way/1396654158""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00139,,,,35,3527,Boudouaou El Bahri,36.770397,3.405496,approximate,osm_centroid,osm,"{""osm"":""way/1493862569""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00140,,,,35,3527,Boudouaou El Bahri,36.770049,3.409972,approximate,osm_centroid,osm,"{""osm"":""way/1493862570""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00141,Ecole,Ecole,,35,3527,Boudouaou El Bahri,36.760163,3.37071,approximate,osm_centroid,osm,"{""osm"":""way/227142350""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00142,Etablissement,Etablissement,,35,3527,Boudouaou El Bahri,36.770426,3.353561,approximate,osm_centroid,osm,"{""osm"":""way/227186706""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00143,Etablissement,Etablissement,,35,3527,Boudouaou El Bahri,36.770204,3.352831,approximate,osm_centroid,osm,"{""osm"":""way/227186710""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00144,Ecole primaire,Ecole primaire,,35,3501,Boumerdes,36.766461,3.494775,approximate,osm_centroid,osm,"{""osm"":""way/231706645""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00145,Ecole de la Libération,Ecole de la Libération,,35,3504,Bordj Menaiel,36.734634,3.722072,approximate,osm_centroid,osm,"{""osm"":""way/242898716""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00146,Ecole El Ghazali,Ecole El Ghazali,,35,3504,Bordj Menaiel,36.745956,3.727874,approximate,osm_centroid,osm,"{""osm"":""way/242898721""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00147,Lycée Bouiri Boualem,Lycée Bouiri Boualem,,35,3504,Bordj Menaiel,36.750563,3.719846,approximate,osm_centroid,osm,"{""osm"":""way/242898728""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,2,,
35-00148,CEM Hamzaoui,CEM Hamzaoui,,35,3504,Bordj Menaiel,36.73861,3.72556,approximate,osm_centroid,osm,"{""osm"":""way/242898744""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00149,Lycée Chafai Ahmed,Lycée Chafai Ahmed,,35,3504,Bordj Menaiel,36.738447,3.719009,approximate,osm_centroid,osm,"{""osm"":""way/242898750""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,Bordj Menaïel
35-00150,Lycée,Lycée,,35,3504,Bordj Menaiel,36.740852,3.731575,approximate,osm_centroid,osm,"{""osm"":""way/242898751""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00151,CEM Hachemi Hamoud,CEM Hachemi Hamoud,,35,3504,Bordj Menaiel,36.745069,3.731564,approximate,osm_centroid,osm,"{""osm"":""way/242898756""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00152,Ecole Ben Badis,Ecole Ben Badis,,35,3504,Bordj Menaiel,36.741488,3.720376,approximate,osm_centroid,osm,"{""osm"":""way/242899602""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00153,Ecole Ibn Rochd 1,Ecole Ibn Rochd 1,,35,3504,Bordj Menaiel,36.749092,3.719926,approximate,osm_centroid,osm,"{""osm"":""way/242899603""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00154,Ecole Okba Ibn Nafaa,Ecole Okba Ibn Nafaa,,35,3504,Bordj Menaiel,36.742585,3.718046,approximate,osm_centroid,osm,"{""osm"":""way/242899604""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,Bordj Menaïel
35-00155,CEM Belaoueche Mohand Oulhadj,CEM Belaoueche Mohand Oulhadj,,35,3504,Bordj Menaiel,36.751002,3.718384,approximate,osm_centroid,osm,"{""osm"":""way/242899607""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00156,Ecole Ibn Rochd 2,Ecole Ibn Rochd 2,,35,3504,Bordj Menaiel,36.748463,3.720056,approximate,osm_centroid,osm,"{""osm"":""way/242899809""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00157,Ecole Avicenne,Ecole Avicenne,,35,3504,Bordj Menaiel,36.746544,3.721185,approximate,osm_centroid,osm,"{""osm"":""way/242972218""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,Bordj Menaïel
35-00158,Ecole Bachir El Ibrahimi,Ecole Bachir El Ibrahimi,,35,3504,Bordj Menaiel,36.743817,3.72157,approximate,osm_centroid,osm,"{""osm"":""way/243473810""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,Bordj Menaïel
35-00159,Lycée Kentour Said,Lycée Kentour Said,,35,3504,Bordj Menaiel,36.739336,3.719998,approximate,osm_centroid,osm,"{""osm"":""way/243473812""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,Bordj Menaïel
35-00160,Ecole Okba Ibn Nafaa 2,Ecole Okba Ibn Nafaa 2,,35,3504,Bordj Menaiel,36.742907,3.720039,approximate,osm_centroid,osm,"{""osm"":""way/243473816""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00161,Lycée technique Khoudi Said,Lycée technique Khoudi Said,,35,3504,Bordj Menaiel,36.732586,3.721793,approximate,osm_centroid,osm,"{""osm"":""way/243476408""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00162,Ecole,Ecole,,35,3503,Afir,36.798864,3.720987,approximate,osm_centroid,osm,"{""osm"":""way/243478183""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00163,Ecole,Ecole,,35,3504,Bordj Menaiel,36.744076,3.706985,approximate,osm_centroid,osm,"{""osm"":""way/243478184""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00164,CEM,CEM,,35,3503,Afir,36.812892,3.718767,approximate,osm_centroid,osm,"{""osm"":""way/243478185""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00165,Ecole,Ecole,,35,3503,Afir,36.81183,3.718022,approximate,osm_centroid,osm,"{""osm"":""way/243478186""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00166,Ecole Primaire RABAH AISSAOUI,Ecole Primaire RABAH AISSAOUI,,35,3504,Bordj Menaiel,36.742404,3.729468,approximate,osm_centroid,osm,"{""osm"":""way/243479254""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00167,Ecole pour handicapés,Ecole pour handicapés,,35,3504,Bordj Menaiel,36.739778,3.728052,approximate,osm_centroid,osm,"{""osm"":""way/243479257""}",primaire,École primaire,مدرسة ابتدائية,special,École spécialisée (besoins spécifiques),مدرسة للتربية الخاصة,,,
35-00168,Ecole,Ecole,,35,3504,Bordj Menaiel,36.743774,3.733407,approximate,osm_centroid,osm,"{""osm"":""way/243479976""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00169,Ecole Primaire Zarouki mouhamed & Abdelaziz Kabir,Ecole Primaire Zarouki mouhamed & Abdelaziz Kabir,,35,3517,Ouled Moussa,36.685095,3.365452,approximate,osm_centroid,osm,"{""osm"":""way/244831585""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00170,CEM Ouled Moussa,CEM Ouled Moussa,,35,3517,Ouled Moussa,36.687459,3.360891,approximate,osm_centroid,osm,"{""osm"":""way/244839909""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00171,Lycée Gribissi Ouled Moussa,Lycée Gribissi Ouled Moussa,,35,3517,Ouled Moussa,36.691097,3.363476,approximate,osm_centroid,osm,"{""osm"":""way/244852522""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,Rihe Ali
35-00172,CEM Amiar Ali ouledmoussa,CEM Amiar Ali ouledmoussa,,35,3517,Ouled Moussa,36.690088,3.363424,approximate,osm_centroid,osm,"{""osm"":""way/244852525""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00173,Primaire Tabouchent Omar,Primaire Tabouchent Omar,مدرسة تربوشنت عمر,35,3517,Ouled Moussa,36.683259,3.369772,approximate,osm_centroid,osm,"{""osm"":""way/244853828""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00174,CEM Sahnoun Mohamed,CEM Sahnoun Mohamed,,35,3517,Ouled Moussa,36.686684,3.366683,approximate,osm_centroid,osm,"{""osm"":""way/244856612""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00175,PRIMAIRE,PRIMAIRE,,35,3517,Ouled Moussa,36.690393,3.360365,approximate,osm_centroid,osm,"{""osm"":""way/244856615""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00176,,,,35,3517,Ouled Moussa,36.690646,3.374105,approximate,osm_centroid,osm,"{""osm"":""way/245080944""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00177,CEM 1500 lgts,CEM 1500 lgts,,35,3517,Ouled Moussa,36.690398,3.374077,approximate,osm_centroid,osm,"{""osm"":""way/245080950""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00178,Primaire,Primaire,,35,3528,Ouled Hedadj,36.685665,3.338926,approximate,osm_centroid,osm,"{""osm"":""way/245080953""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00179,Primaire,Primaire,,35,3528,Ouled Hedadj,36.691262,3.332003,approximate,osm_centroid,osm,"{""osm"":""way/245080958""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00180,,,,35,3530,Hammedi,36.681738,3.257886,approximate,osm_centroid,osm,"{""osm"":""way/245081909""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00181,CEM Hessam Mohammed متوسطة حسام محمد,CEM Hessam Mohammed,متوسطة حسام محمد,35,3530,Hammedi,36.680794,3.261494,approximate,osm_centroid,osm,"{""osm"":""way/245082992""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00182,,,,35,3530,Hammedi,36.682327,3.27089,approximate,osm_centroid,osm,"{""osm"":""way/245082995""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
35-00183,École Primaire Al-Shaheed Wadeh Yahya ابتدائية الشهيد واضح يحي,École Primaire Al-Shaheed Wadeh Yahya,ابتدائية الشهيد واضح يحي,35,3530,Hammedi,36.663335,3.272306,approximate,osm_centroid,osm,"{""osm"":""way/245082996""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00184,ثانوية لحبيقي بوعلام حمادي,Lycée Habeki Boualem Hammadi,ثانوية لحبيقي بوعلام حمادي,35,3530,Hammedi,36.677695,3.26188,approximate,osm_centroid,osm,"{""osm"":""way/245082997""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
35-00185,CEM Ben Ouadheh,CEM Ben Ouadheh,,35,3530,Hammedi,36.65252,3.246098,approximate,osm_centroid,osm,"{""osm"":""way/245083501""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
35-00186,روضة طيور الجنة,,روضة طيور الجنة,35,3517,Ouled Moussa,36.688346,3.368784,approximate,osm_centroid,osm,"{""osm"":""way/245233492""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
35-00187,Primaire,Primaire,,35,3517,Ouled Moussa,36.704381,3.382257,approximate,osm_centroid,osm,"{""osm"":""way/245475899""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00188,École Sayeb Ahmed - annexe,École Sayeb Ahmed - annexe,,35,3528,Ouled Hedadj,36.723073,3.369363,approximate,osm_centroid,osm,"{""osm"":""way/245475901""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
35-00189,Primaire Hai el Badr,Primaire Hai el Badr,,35,3502,Boudouaou,36.720207,3.382973,approximate,osm_centroid,osm,"{""osm"":""way/245475907""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
